"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000271698",0.9926778,2.043064,1.882569,1.085253,0.2778096,0.3811541,NA,NA,NA
"ENSG00000182771",0.9926778,2.043064,1.882569,1.085253,0.2778096,0.3811541,"GRID1","2894","glutamate ionotropic receptor delta type subunit 1"
"ENSG00000168748",0.9926778,2.043064,1.882569,1.085253,0.2778096,0.3811541,"CA7","766","carbonic anhydrase 7"
"ENSG00000101842",1.987877,1.484713,1.36838,1.085016,0.2779147,0.3812629,"VSIG1","340547","V-set and immunoglobulin domain containing 1"
"ENSG00000158793",196.4598,-0.13902,0.1282355,-1.084099,0.2783208,0.3817844,"NIT1","4817","nitrilase 1"
"ENSG00000090661",76.21514,0.2218187,0.2046233,1.084035,0.2783495,0.3817882,"CERS4","79603","ceramide synthase 4"
"ENSG00000137802",609.8771,-0.08463452,0.07808103,-1.083932,0.278395,0.3818151,"MAPKBP1","23005","mitogen-activated protein kinase binding protein 1"
"ENSG00000157881",435.4763,-0.09806538,0.09051045,-1.08347,0.2785997,0.3820604,"PANK4","55229","pantothenate kinase 4"
"ENSG00000198908",119.3468,0.1822979,0.1683252,1.08301,0.2788038,0.3823047,"BHLHB9","80823","basic helix-loop-helix family member b9"
"ENSG00000185917",124.7247,0.172661,0.1595247,1.082346,0.2790987,0.3826734,"SETD4","54093","SET domain containing 4"
"ENSG00000177398",1.968795,1.427609,1.320187,1.081369,0.2795332,0.3832335,"UMODL1","89766","uromodulin like 1"
"ENSG00000213221",3.572599,1.077589,0.9966728,1.081186,0.2796142,0.3833089,"DNLZ","728489","DNL-type zinc finger"
"ENSG00000113262",0.9936179,2.128362,1.969124,1.080867,0.2797563,0.383468,"GRM6","2916","glutamate metabotropic receptor 6"
"ENSG00000198791",1364.349,-0.06317803,0.05848415,-1.080259,0.2800268,0.3838032,"CNOT7","29883","CCR4-NOT transcription complex subunit 7"
"ENSG00000168679",325.8529,-0.1147395,0.1062667,-1.079732,0.2802614,0.384089,"SLC16A4","9122","solute carrier family 16 member 4"
"ENSG00000166546",0.9670126,2.043148,1.893476,1.079046,0.2805672,0.3844722,"BEAN1","146227","brain expressed associated with NEDD4 1"
"ENSG00000161960",35.80594,0.3162796,0.2932062,1.078693,0.2807244,0.384652,"EIF4A1","1973","eukaryotic translation initiation factor 4A1"
"ENSG00000132313",525.9492,0.09012667,0.08358222,1.0783,0.2809001,0.3848569,"MRPL35","51318","mitochondrial ribosomal protein L35"
"ENSG00000160408",1115.378,0.06571349,0.0609587,1.078,0.2810337,0.3850041,"ST6GALNAC6","30815","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"
"ENSG00000105464",10.81641,0.5781628,0.5365051,1.077646,0.2811916,0.3851582,"GRIN2D","2906","glutamate ionotropic receptor NMDA type subunit 2D"
"ENSG00000105711",155.2732,0.1566446,0.1453602,1.077631,0.2811984,0.3851582,"SCN1B","6324","sodium voltage-gated channel beta subunit 1"
"ENSG00000108688",19.17384,0.4590817,0.4260693,1.077481,0.2812653,0.385214,"CCL7","6354","C-C motif chemokine ligand 7"
"ENSG00000072134",717.3926,-0.07841493,0.07278255,-1.077386,0.2813077,0.3852362,"EPN2","22905","epsin 2"
"ENSG00000084764",436.2266,0.09771588,0.09076443,1.076588,0.2816645,0.385689,"MAPRE3","22924","microtubule associated protein RP/EB family member 3"
"ENSG00000095574",198.9331,-0.1419403,0.1319035,-1.076092,0.281886,0.3859564,"IKZF5","64376","IKAROS family zinc finger 5"
"ENSG00000163393",2.422742,1.270728,1.18128,1.075721,0.282052,0.3861479,"SLC22A15","55356","solute carrier family 22 member 15"
"ENSG00000259529",4.671506,0.9028562,0.8393554,1.075654,0.2820819,0.386153,NA,NA,NA
"ENSG00000136866",44.7149,-0.2834721,0.2636706,-1.0751,0.2823302,0.386457,"ZFP37","7539","ZFP37 zinc finger protein"
"ENSG00000168792",198.9597,0.1452486,0.1351421,1.074784,0.2824715,0.3865406,"ABHD15","116236","abhydrolase domain containing 15"
"ENSG00000116251",3157.328,-0.05226267,0.04862676,-1.074772,0.2824768,0.3865406,"RPL22","6146","ribosomal protein L22"
"ENSG00000255150",10.89696,-0.5840747,0.5434583,-1.074737,0.2824925,0.3865406,"EID3","493861","EP300 interacting inhibitor of differentiation 3"
"ENSG00000032219",273.0316,0.1200374,0.1116909,1.074729,0.2824962,0.3865406,"ARID4A","5926","AT-rich interaction domain 4A"
"ENSG00000281527",1.447565,1.697662,1.580084,1.074412,0.2826381,0.3866988,NA,NA,NA
"ENSG00000132016",2.630388,-1.236958,1.152099,-1.073656,0.2829769,0.3870565,"C19orf57","79173","chromosome 19 open reading frame 57"
"ENSG00000197361",6.093979,-0.7863004,0.732361,-1.073651,0.282979,0.3870565,"FBXL22","283807","F-box and leucine rich repeat protein 22"
"ENSG00000169989",0.9701421,2.049425,1.908938,1.073594,0.2830046,0.3870565,"TIGD4","201798","tigger transposable element derived 4"
"ENSG00000171056",0.9701421,2.049425,1.908938,1.073594,0.2830046,0.3870565,"SOX7","83595","SRY-box 7"
"ENSG00000180720",1.466809,1.715249,1.597798,1.073508,0.2830433,0.3870736,"CHRM4","1132","cholinergic receptor muscarinic 4"
"ENSG00000268750",0.9163879,-2.171749,2.024207,-1.072889,0.283321,0.3873854,NA,NA,NA
"ENSG00000184156",2.583934,-1.266111,1.180102,-1.072882,0.2833239,0.3873854,"KCNQ3","3786","potassium voltage-gated channel subfamily Q member 3"
"ENSG00000148541",23.12155,-0.4017265,0.3749987,-1.071274,0.2840461,0.3883369,"FAM13C","220965","family with sequence similarity 13 member C"
"ENSG00000224420",1.929959,-1.498651,1.399978,-1.070482,0.2844026,0.3887882,"ADM5","199800","adrenomedullin 5 (putative)"
"ENSG00000156411",736.8645,0.08017341,0.07493264,1.06994,0.2846465,0.3890855,"ATP5MPL","9556","ATP synthase membrane subunit 6.8PL"
"ENSG00000114631",75.44929,0.2296603,0.2146693,1.069833,0.2846943,0.3891148,"PODXL2","50512","podocalyxin like 2"
"ENSG00000073350",5.326435,0.8522802,0.7967101,1.069749,0.2847321,0.3891304,"LLGL2","3993","LLGL2, scribble cell polarity complex component"
"ENSG00000175556",0.9296263,2.043273,1.910195,1.069667,0.2847692,0.389145,"LONRF3","79836","LON peptidase N-terminal domain and ring finger 3"
"ENSG00000241697",20.57464,0.4253012,0.397651,1.069534,0.2848292,0.3891908,"TMEFF1","8577","transmembrane protein with EGF like and two follistatin like domains 1"
"ENSG00000140153",349.1252,-0.1048665,0.09806059,-1.069405,0.2848872,0.389234,"WDR20","91833","WD repeat domain 20"
"ENSG00000274276",1.346285,-1.736583,1.624163,-1.069217,0.2849717,0.3893134,"CBSL","102724560","cystathionine-beta-synthase like"
"ENSG00000131097",0.9734335,2.019962,1.889508,1.069042,0.2850509,0.3893855,"HIGD1B","51751","HIG1 hypoxia inducible domain family member 1B"
"ENSG00000269313",11.19881,0.577831,0.5405971,1.068875,0.2851258,0.3894517,"MAGIX","79917","MAGI family member, X-linked"
"ENSG00000136732",642.7075,-0.08411358,0.07874451,-1.068183,0.2854378,0.3898418,"GYPC","2995","glycophorin C (Gerbich blood group)"
"ENSG00000157800",832.623,-0.08225063,0.07701122,-1.068034,0.285505,0.3898974,"SLC37A3","84255","solute carrier family 37 member 3"
"ENSG00000081154",1989.503,0.05844963,0.05474431,1.067684,0.285663,0.390077,"PCNP","57092","PEST proteolytic signal containing nuclear protein"
"ENSG00000075790",897.5928,0.07275933,0.06816668,1.067374,0.285803,0.3902321,"BCAP29","55973","B cell receptor associated protein 29"
"ENSG00000125755",1388.39,0.06471922,0.06072861,1.065712,0.2865537,0.3912208,"SYMPK","8189","symplekin"
"ENSG00000173281",160.6819,-0.1577067,0.1480947,-1.064905,0.2869189,0.3916831,"PPP1R3B","79660","protein phosphatase 1 regulatory subunit 3B"
"ENSG00000243414",3.783976,-0.979238,0.9196426,-1.064803,0.2869652,0.39171,"TICAM2","353376","toll like receptor adaptor molecule 2"
"ENSG00000123144",1468.132,0.06066349,0.05698111,1.064625,0.2870458,0.3917181,"TRIR","79002","telomerase RNA component interacting RNase"
"ENSG00000116459",1915.133,-0.05648235,0.05305558,-1.064588,0.2870622,0.3917181,"ATP5PB","515","ATP synthase peripheral stalk-membrane subunit b"
"ENSG00000141985",2672.278,0.05261819,0.04942821,1.064538,0.2870852,0.3917181,"SH3GL1","6455","SH3 domain containing GRB2 like 1, endophilin A2"
"ENSG00000261678",1.450694,1.703653,1.600406,1.064513,0.2870965,0.3917181,"SCRT1","83482","scratch family transcriptional repressor 1"
"ENSG00000169507",4.033886,0.9481691,0.8907211,1.064496,0.287104,0.3917181,"SLC38A11","151258","solute carrier family 38 member 11"
"ENSG00000071909",0.9327557,2.049559,1.925809,1.064259,0.2872115,0.3917694,"MYO3B","140469","myosin IIIB"
"ENSG00000174944",0.9327557,2.049559,1.925809,1.064259,0.2872115,0.3917694,"P2RY14","9934","purinergic receptor P2Y14"
"ENSG00000269693",7.298243,0.6946159,0.6526891,1.064237,0.2872213,0.3917694,NA,NA,NA
"ENSG00000080709",253.361,0.1331888,0.1252384,1.063483,0.2875631,0.3921993,"KCNN2","3781","potassium calcium-activated channel subfamily N member 2"
"ENSG00000059758",1215.884,-0.06773853,0.06370591,-1.063301,0.2876457,0.3922755,"CDK17","5128","cyclin dependent kinase 17"
"ENSG00000162813",433.3576,0.09825237,0.09244579,1.062811,0.2878678,0.3925375,"BPNT1","10380","3'(2'), 5'-bisphosphate nucleotidase 1"
"ENSG00000133863",2.183934,-1.321669,1.24362,-1.06276,0.287891,0.3925375,"TEX15","56154","testis expressed 15, meiosis and synapsis associated"
"ENSG00000138050",118.1617,-0.1755052,0.1652215,-1.062242,0.2881258,0.3928212,"THUMPD2","80745","THUMP domain containing 2"
"ENSG00000148950",67.44105,-0.2319743,0.2184165,-1.062073,0.2882025,0.3928895,"IMMP1L","196294","inner mitochondrial membrane peptidase subunit 1"
"ENSG00000108961",24.42842,0.3930757,0.3703095,1.061479,0.2884724,0.3932211,"RANGRF","29098","RAN guanine nucleotide release factor"
"ENSG00000185189",525.0706,-0.09575146,0.09028927,-1.060497,0.2889188,0.3937931,"NRBP2","340371","nuclear receptor binding protein 2"
"ENSG00000115514",657.6654,0.07994963,0.07542751,1.059953,0.2891659,0.3940935,"TXNDC9","10190","thioredoxin domain containing 9"
"ENSG00000182578",8.864423,-0.6314395,0.5960008,-1.059461,0.28939,0.3943272,"CSF1R","1436","colony stimulating factor 1 receptor"
"ENSG00000228672",39.12232,0.307934,0.2906522,1.059459,0.2893909,0.3943272,"PROB1","389333","proline rich basic protein 1"
"ENSG00000106683",1760.736,0.06056039,0.05719074,1.058919,0.2896365,0.3946253,"LIMK1","3984","LIM domain kinase 1"
"ENSG00000169683",156.7165,-0.152013,0.1435932,-1.058636,0.2897656,0.3947647,"LRRC45","201255","leucine rich repeat containing 45"
"ENSG00000172992",312.4894,-0.1103606,0.1042653,-1.05846,0.2898458,0.3948376,"DCAKD","79877","dephospho-CoA kinase domain containing"
"ENSG00000100104",197.4708,-0.1356345,0.1282538,-1.057548,0.2902614,0.3953322,"SRRD","402055","SRR1 domain containing"
"ENSG00000188958",9.509733,-0.6415284,0.60662,-1.057546,0.2902626,0.3953322,"UTS2B","257313","urotensin 2B"
"ENSG00000259305",2.47704,1.268987,1.200014,1.057477,0.2902941,0.3953386,"ZHX1-C8orf76","100533106","ZHX1-C8orf76 readthrough"
"ENSG00000213983",34.90259,0.313858,0.2969198,1.057046,0.2904905,0.3955696,"AP1G2","8906","adaptor related protein complex 1 subunit gamma 2"
"ENSG00000167311",1.011922,2.067752,1.956529,1.056847,0.2905815,0.3956569,"ART5","116969","ADP-ribosyltransferase 5"
"ENSG00000151500",227.3907,-0.1356645,0.1284814,-1.055908,0.2910104,0.3962042,"THYN1","29087","thymocyte nuclear protein 1"
"ENSG00000173890",2.544963,-1.224982,1.160241,-1.0558,0.2910597,0.3962348,"GPR160","26996","G protein-coupled receptor 160"
"ENSG00000142168",1972.262,0.05371879,0.05088273,1.055737,0.2910883,0.3962371,"SOD1","6647","superoxide dismutase 1"
"ENSG00000118997",6.458681,0.7848892,0.7437197,1.055356,0.2912624,0.3964376,"DNAH7","56171","dynein axonemal heavy chain 7"
"ENSG00000132359",164.2116,-0.1491785,0.1413923,-1.055068,0.291394,0.3965801,"RAP1GAP2","23108","RAP1 GTPase activating protein 2"
"ENSG00000136146",294.4194,-0.1138827,0.1079453,-1.055003,0.291424,0.3965842,"MED4","29079","mediator complex subunit 4"
"ENSG00000106346",262.6013,0.1190496,0.1128865,1.054595,0.2916106,0.3967815,"USP42","84132","ubiquitin specific peptidase 42"
"ENSG00000118369",225.2551,-0.1309846,0.1242068,-1.054568,0.2916228,0.3967815,"USP35","57558","ubiquitin specific peptidase 35"
"ENSG00000011347",54.91146,0.2711906,0.2572132,1.054342,0.2917265,0.3968327,"SYT7","9066","synaptotagmin 7"
"ENSG00000139508",39.2081,0.3073631,0.2915257,1.054326,0.2917337,0.3968327,"SLC46A3","283537","solute carrier family 46 member 3"
"ENSG00000101210",124.7202,-0.1713917,0.162563,-1.054309,0.2917413,0.3968327,"EEF1A2","1917","eukaryotic translation elongation factor 1 alpha 2"
"ENSG00000167723",3.030812,-1.140086,1.081641,-1.054033,0.2918679,0.3969683,"TRPV3","162514","transient receptor potential cation channel subfamily V member 3"
"ENSG00000178982",1265.978,0.06796085,0.06449692,1.053707,0.2920171,0.3971346,"EIF3K","27335","eukaryotic translation initiation factor 3 subunit K"
"ENSG00000122386",135.407,0.1658671,0.1574428,1.053507,0.2921087,0.3972225,"ZNF205","7755","zinc finger protein 205"
"ENSG00000186684",1.387805,1.746373,1.657918,1.053353,0.2921791,0.3972816,"CYP27C1","339761","cytochrome P450 family 27 subfamily C member 1"
"ENSG00000110200",94.63655,-0.1956726,0.1857926,-1.053178,0.2922596,0.3973544,"ANAPC15","25906","anaphase promoting complex subunit 15"
"ENSG00000181291",0.910382,2.019689,1.918007,1.053014,0.2923346,0.397383,"TMEM132E","124842","transmembrane protein 132E"
"ENSG00000231256",0.910382,2.019689,1.918007,1.053014,0.2923346,0.397383,"CFAP97D1","284067","CFAP97 domain containing 1"
"ENSG00000169718",766.1972,-0.0765794,0.07276689,-1.052393,0.2926191,0.3977331,"DUS1L","64118","dihydrouridine synthase 1 like"
"ENSG00000186532",160.5845,0.1494467,0.142041,1.052138,0.2927364,0.3978558,"SMYD4","114826","SET and MYND domain containing 4"
"ENSG00000102385",380.565,0.1010684,0.09609879,1.051714,0.292931,0.3980836,"DRP2","1821","dystrophin related protein 2"
"ENSG00000111554",73.57169,-0.2245701,0.2137561,-1.05059,0.2934467,0.3987477,"MDM1","56890","Mdm1 nuclear protein"
"ENSG00000144214",5.844223,0.8266639,0.7869351,1.050486,0.2934949,0.3987765,"LYG1","129530","lysozyme g1"
"ENSG00000099617",1.47636,1.669959,1.590038,1.050264,0.2935967,0.398878,"EFNA2","1943","ephrin A2"
"ENSG00000109063",9.240615,-0.6089932,0.5801118,-1.049786,0.2938165,0.3991398,"MYH3","4621","myosin heavy chain 3"
"ENSG00000112425",65.68673,0.2283817,0.2176799,1.049163,0.294103,0.399471,"EPM2A","7957","EPM2A, laforin glucan phosphatase"
"ENSG00000157064",32.00623,-0.3376074,0.321795,-1.049138,0.2941145,0.399471,"NMNAT2","23057","nicotinamide nucleotide adenylyltransferase 2"
"ENSG00000108883",1953.704,-0.05841601,0.05570621,-1.048644,0.2943418,0.3997429,"EFTUD2","9343","elongation factor Tu GTP binding domain containing 2"
"ENSG00000164778",1.907933,1.388073,1.324674,1.04786,0.2947031,0.4001967,"EN2","2020","engrailed homeobox 2"
"ENSG00000280987",23.93944,-0.3791654,0.3620149,-1.047375,0.2949266,0.4004317,"MATR3","9782","matrin 3"
"ENSG00000063177",5133.022,-0.04527413,0.04322663,-1.047367,0.2949305,0.4004317,"RPL18","6141","ribosomal protein L18"
"ENSG00000116663",65.11916,-0.2316791,0.2213352,-1.046734,0.2952222,0.4007908,"FBXO6","26270","F-box protein 6"
"ENSG00000125246",3.039242,-1.117702,1.068608,-1.045942,0.2955878,0.4012501,"CLYBL","171425","citrate lyase beta like"
"ENSG00000053900",285.3463,0.1178758,0.1127582,1.045386,0.2958448,0.4015621,"ANAPC4","29945","anaphase promoting complex subunit 4"
"ENSG00000169592",368.9687,0.1058686,0.1012963,1.045138,0.2959591,0.4016123,"INO80E","283899","INO80 complex subunit E"
"ENSG00000260325",2.227185,1.376364,1.316987,1.045086,0.2959834,0.4016123,"HSPB9","94086","heat shock protein family B (small) member 9"
"ENSG00000197653",36.32545,-0.3276523,0.3135265,-1.045055,0.2959976,0.4016123,"DNAH10","196385","dynein axonemal heavy chain 10"
"ENSG00000134324",995.5923,-0.066597,0.06372787,-1.045022,0.296013,0.4016123,"LPIN1","23175","lipin 1"
"ENSG00000126746",379.5581,0.1002764,0.09595733,1.045011,0.2960181,0.4016123,"ZNF384","171017","zinc finger protein 384"
"ENSG00000133321",1.764851,-1.485964,1.422097,-1.044911,0.2960641,0.4016378,"RARRES3","5920","retinoic acid receptor responder 3"
"ENSG00000157017",1.827903,-1.539642,1.473758,-1.044704,0.2961597,0.4017009,"GHRL","51738","ghrelin and obestatin prepropeptide"
"ENSG00000168282",93.92927,-0.1991685,0.190648,-1.044692,0.2961651,0.4017009,"MGAT2","4247","mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
"ENSG00000105397",997.7763,-0.07353535,0.07039967,-1.044541,0.2962351,0.4017588,"TYK2","7297","tyrosine kinase 2"
"ENSG00000197757",9.058326,-0.6439176,0.6165803,-1.044337,0.2963295,0.4018499,"HOXC6","3223","homeobox C6"
"ENSG00000258643",7.565779,-0.6925004,0.663184,-1.044206,0.2963903,0.4018953,"BCL2L2-PABPN1","100529063","BCL2L2-PABPN1 readthrough"
"ENSG00000158806",3.97048,1.016773,0.9740145,1.043899,0.296532,0.4020504,"NPM2","10361","nucleophosmin/nucleoplasmin 2"
"ENSG00000116809",428.3038,0.09763489,0.09353963,1.043781,0.2965867,0.4020877,"ZBTB17","7709","zinc finger and BTB domain containing 17"
"ENSG00000196503",5.43812,0.8125824,0.7790369,1.04306,0.2969204,0.4024636,"ARL9","132946","ADP ribosylation factor like GTPase 9"
"ENSG00000095539",59.08302,-0.2420807,0.2320975,-1.043013,0.2969422,0.4024636,"SEMA4G","57715","semaphorin 4G"
"ENSG00000138386",450.8942,-0.09576071,0.09181482,-1.042977,0.2969591,0.4024636,"NAB1","4664","NGFI-A binding protein 1"
"ENSG00000102898",1626.01,-0.05958754,0.05713387,-1.042946,0.2969733,0.4024636,"NUTF2","10204","nuclear transport factor 2"
"ENSG00000062598",723.3343,-0.0779763,0.0747815,-1.042722,0.2970771,0.4025674,"ELMO2","63916","engulfment and cell motility 2"
"ENSG00000140688",565.8609,-0.08440298,0.08096561,-1.042455,0.2972009,0.4026877,"C16orf58","64755","chromosome 16 open reading frame 58"
"ENSG00000105409",8.41802,0.6431384,0.6169712,1.042412,0.2972205,0.4026877,"ATP1A3","478","ATPase Na+/K+ transporting subunit alpha 3"
"ENSG00000071994",717.6761,0.07672362,0.07363897,1.041889,0.2974632,0.4029573,"PDCD2","5134","programmed cell death 2"
"ENSG00000183484",2.482502,1.247965,1.197818,1.041865,0.2974742,0.4029573,"GPR132","29933","G protein-coupled receptor 132"
"ENSG00000133961",1984.391,0.05717623,0.05488691,1.04171,0.2975463,0.4029968,"NUMB","8650","NUMB, endocytic adaptor protein"
"ENSG00000151778",26.10812,0.3584895,0.3441441,1.041684,0.2975581,0.4029968,"SERP2","387923","stress associated endoplasmic reticulum protein family member 2"
"ENSG00000225362",4.5185,-0.9161808,0.8797122,-1.041455,0.2976644,0.4031037,"CT62","196993","cancer/testis antigen 62"
"ENSG00000147123",718.6447,0.08294716,0.07966604,1.041186,0.2977893,0.4032358,"NDUFB11","54539","NADH:ubiquinone oxidoreductase subunit B11"
"ENSG00000114374",0.8907228,-2.14,2.055684,-1.041016,0.2978679,0.4032681,"USP9Y","8287","ubiquitin specific peptidase 9 Y-linked"
"ENSG00000067048",0.8907228,-2.14,2.055684,-1.041016,0.2978679,0.4032681,"DDX3Y","8653","DEAD-box helicase 3 Y-linked"
"ENSG00000187642",11.97975,0.5428105,0.5215598,1.040744,0.2979942,0.4033793,"PERM1","84808","PPARGC1 and ESRR induced regulator, muscle 1"
"ENSG00000109536",259.8556,-0.1199437,0.1152505,-1.040722,0.2980047,0.4033793,"FRG1","2483","FSHD region gene 1"
"ENSG00000140876",10.76409,-0.5677081,0.5462089,-1.039361,0.298637,0.404198,"NUDT7","283927","nudix hydrolase 7"
"ENSG00000111142",1753.589,0.06110173,0.05881833,1.038821,0.2988879,0.4045004,"METAP2","10988","methionyl aminopeptidase 2"
"ENSG00000090686",1161.968,-0.06268493,0.06035064,-1.038679,0.2989541,0.404553,"USP48","84196","ubiquitin specific peptidase 48"
"ENSG00000169885",1.409076,1.667159,1.607063,1.037395,0.2995519,0.4052874,"CALML6","163688","calmodulin like 6"
"ENSG00000136872",1.409076,1.667159,1.607063,1.037395,0.2995519,0.4052874,"ALDOB","229","aldolase, fructose-bisphosphate B"
"ENSG00000133112",13019.63,-0.04404916,0.04247312,-1.037107,0.2996861,0.4054318,"TPT1","7178","tumor protein, translationally-controlled 1"
"ENSG00000180481",1.43145,1.689269,1.628996,1.037,0.2997359,0.4054619,"GLIPR1L2","144321","GLIPR1 like 2"
"ENSG00000125551",1.450856,1.645129,1.586661,1.03685,0.2998059,0.4055194,"PLGLB2","5342","plasminogen-like B2"
"ENSG00000031081",944.0106,-0.06918017,0.06675888,-1.036269,0.3000766,0.4058483,"ARHGAP31","57514","Rho GTPase activating protein 31"
"ENSG00000105671",724.1906,-0.07694188,0.07430834,-1.035441,0.3004632,0.4063206,"DDX49","54555","DEAD-box helicase 49"
"ENSG00000167889",46.7266,0.2658335,0.2567441,1.035403,0.3004809,0.4063206,"MGAT5B","146664","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B"
"ENSG00000130766",824.9669,-0.07470001,0.07223176,-1.034171,0.3010561,0.407061,"SESN2","83667","sestrin 2"
"ENSG00000137491",0.9253947,1.989471,1.92631,1.032788,0.3017029,0.4078981,"SLCO2B1","11309","solute carrier organic anion transporter family member 2B1"
"ENSG00000086712",345.2349,0.1059799,0.1026269,1.032672,0.3017573,0.4079343,"TXLNG","55787","taxilin gamma"
"ENSG00000126264",2.792979,1.1351,1.099572,1.032311,0.3019265,0.4081256,"HCST","10870","hematopoietic cell signal transducer"
"ENSG00000178776",2.426349,-1.22548,1.188033,-1.031521,0.3022967,0.4085773,"C5orf46","389336","chromosome 5 open reading frame 46"
"ENSG00000256053",191.8793,-0.1369787,0.1327983,-1.031479,0.3023162,0.4085773,"APOPT1","84334","apoptogenic 1, mitochondrial"
"ENSG00000033011",448.358,0.09597774,0.09310471,1.030858,0.3026074,0.4089334,"ALG1","56052","ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase"
"ENSG00000265491",1434.537,0.0634162,0.0615255,1.03073,0.3026673,0.4089768,"RNF115","27246","ring finger protein 115"
"ENSG00000158636",397.9677,0.09909921,0.09616719,1.030489,0.3027806,0.4090925,"EMSY","56946","EMSY, BRCA2 interacting transcriptional repressor"
"ENSG00000137841",3.785045,-1.0046,0.9760391,-1.029262,0.3033566,0.4098331,"PLCB2","5330","phospholipase C beta 2"
"ENSG00000182362",118.9909,0.1789381,0.1739634,1.028596,0.3036696,0.4102184,"YBEY","54059","ybeY metalloendoribonuclease"
"ENSG00000119203",632.1724,-0.07943089,0.07730137,-1.027548,0.3041624,0.4108464,"CPSF3","51692","cleavage and polyadenylation specific factor 3"
"ENSG00000121897",66.28352,-0.2299792,0.2238594,-1.027338,0.3042615,0.4109426,"LIAS","11019","lipoic acid synthetase"
"ENSG00000134077",392.459,-0.1005634,0.09789446,-1.027264,0.3042963,0.410952,"THUMPD3","25917","THUMP domain containing 3"
"ENSG00000162695",773.5284,-0.07573669,0.07373838,-1.0271,0.3043734,0.4110156,"SLC30A7","148867","solute carrier family 30 member 7"
"ENSG00000151006",7.362132,-0.6748126,0.6570428,-1.027045,0.3043992,0.4110156,"PRSS53","339105","serine protease 53"
"ENSG00000138400",4.09725,0.9354348,0.9109523,1.026876,0.304479,0.4110857,"MDH1B","130752","malate dehydrogenase 1B"
"ENSG00000163159",488.0681,0.09002936,0.08768693,1.026713,0.3045554,0.4111512,"VPS72","6944","vacuolar protein sorting 72 homolog"
"ENSG00000170044",7.946668,-0.6382045,0.6217603,-1.026448,0.3046806,0.4112729,"ZPLD1","131368","zona pellucida like domain containing 1"
"ENSG00000197763",98.53761,-0.185403,0.1806336,-1.026404,0.3047013,0.4112729,"TXNRD3","114112","thioredoxin reductase 3"
"ENSG00000144649",0.857568,-2.030484,1.979383,-1.025816,0.3049782,0.4116088,"FAM198A","729085","family with sequence similarity 198 member A"
"ENSG00000174748",9516.995,-0.03787067,0.03692003,-1.025749,0.3050101,0.4116142,"RPL15","6138","ribosomal protein L15"
"ENSG00000005187",1.730594,-1.447817,1.411844,-1.02548,0.3051369,0.4117477,"ACSM3","6296","acyl-CoA synthetase medium chain family member 3"
"ENSG00000116213",196.3498,0.1391715,0.1357338,1.025327,0.305209,0.4118073,"WRAP73","49856","WD repeat containing, antisense to TP73"
"ENSG00000173156",84.60579,-0.2040683,0.1990664,-1.025127,0.3053034,0.4118969,"RHOD","29984","ras homolog family member D"
"ENSG00000204851",4.758888,-0.8722882,0.8517828,-1.024073,0.3058006,0.4125299,"PNMA8B","57469","PNMA family member 8B"
"ENSG00000117480",1.697568,-1.533302,1.497838,-1.023677,0.3059879,0.4127448,"FAAH","2166","fatty acid amide hydrolase"
"ENSG00000102181",1534.74,0.05727706,0.05599413,1.022912,0.3063495,0.4131449,"CD99L2","83692","CD99 molecule like 2"
"ENSG00000079112",0.8880083,1.988989,1.94447,1.022895,0.3063574,0.4131449,"CDH17","1015","cadherin 17"
"ENSG00000177688",0.5095429,-2.576144,2.518979,-1.022694,0.3064527,0.4131449,"SUMO4","387082","small ubiquitin-like modifier 4"
"ENSG00000263761",0.5095429,-2.576144,2.518979,-1.022694,0.3064527,0.4131449,"GDF2","2658","growth differentiation factor 2"
"ENSG00000126217",0.5095429,-2.576144,2.518979,-1.022694,0.3064527,0.4131449,"MCF2L","23263","MCF.2 cell line derived transforming sequence like"
"ENSG00000131142",0.5095429,-2.576144,2.518979,-1.022694,0.3064527,0.4131449,"CCL25","6370","C-C motif chemokine ligand 25"
"ENSG00000240230",217.9175,0.1284766,0.1257321,1.021828,0.3068622,0.4136591,"COX19","90639","cytochrome c oxidase assembly factor COX19"
"ENSG00000168395",181.9564,0.1423816,0.1394504,1.02102,0.3072449,0.4141371,"ING5","84289","inhibitor of growth family member 5"
"ENSG00000110713",2212.223,-0.05137111,0.05031874,-1.020914,0.3072951,0.414167,"NUP98","4928","nucleoporin 98"
"ENSG00000167136",83.73247,0.1998328,0.1958156,1.020515,0.3074843,0.4143806,"ENDOG","2021","endonuclease G"
"ENSG00000137880",0.8383238,-2.03032,1.98961,-1.020461,0.3075099,0.4143806,"GCHFR","2644","GTP cyclohydrolase I feedback regulator"
"ENSG00000114302",2396.873,-0.05287862,0.05184174,-1.020001,0.307728,0.4146367,"PRKAR2A","5576","protein kinase cAMP-dependent type II regulatory subunit alpha"
"ENSG00000276180",224.3813,-0.1294016,0.1268885,-1.019806,0.3078207,0.4147236,"HIST1H4I","8294","histone cluster 1 H4 family member i"
